,nodes,graph_id
13307,t799,11
13308,t800,11
13309,t801,11
13310,t802,11
13311,t803,11
13312,t804,11
13313,t805,11
13314,t806,11
13315,t807,11
13316,t808,11
13317,t809,11
13318,t810,11
13319,t811,11
13320,t812,11
13321,t813,11
13322,t814,11
13323,t815,11
13324,t816,11
13325,t817,11
13326,t818,11
13327,t819,11
13328,t820,11
13329,t821,11
13330,t822,11
13331,t823,11
13332,t824,11
13333,t825,11
13334,t826,11
13335,t827,11
13336,t828,11
13337,t829,11
13338,t830,11
13339,t831,11
13340,t832,11
13341,t833,11
13342,t834,11
13343,t835,11
13344,t836,11
13345,t837,11
13346,t838,11
13347,t839,11
13348,t840,11
13349,t841,11
13350,t842,11
13351,t843,11
13352,t844,11
13353,t845,11
13354,t846,11
13355,t847,11
13356,t848,11
13357,t849,11
13358,t850,11
13359,t851,11
13360,t852,11
13361,t853,11
13362,t854,11
13363,t855,11
13364,t856,11
13365,t857,11
13366,t858,11
13367,t859,11
13368,t860,11
13369,t861,11
13370,t862,11
13371,t863,11
13372,t864,11
13373,t865,11
13374,t866,11
13375,t867,11
13376,t868,11
13377,t869,11
13378,t870,11
13379,t871,11
13380,t872,11
13381,t873,11
13382,t874,11
13383,t875,11
13384,t876,11
13385,t877,11
13386,t878,11
13387,t879,11
13388,t880,11
13389,t881,11
13390,t882,11
13391,t883,11
13392,t884,11
13393,t885,11
13394,t886,11
13395,t887,11
13396,t888,11
13397,t889,11
13398,t890,11
13399,t891,11
13400,t892,11
13401,t893,11
13402,t894,11
13403,t895,11
13404,t896,11
13405,t897,11
13406,t898,11
13407,t899,11
13408,t900,11
13409,t901,11
13410,t902,11
13411,t903,11
13412,t904,11
13413,t905,11
13414,t906,11
13415,t907,11
13416,t908,11
13417,t909,11
13418,t910,11
13419,t911,11
13420,t912,11
13421,t913,11
13422,t914,11
13423,t915,11
13424,t916,11
13425,t917,11
13426,t918,11
13427,t919,11
13428,t920,11
13429,t921,11
13430,t922,11
13431,t923,11
13432,t924,11
13433,t925,11
13434,t926,11
13435,t927,11
13436,t928,11
13437,t929,11
13438,t930,11
13439,t931,11
13440,t932,11
13441,t933,11
13442,t934,11
13443,t935,11
13444,t936,11
13445,t937,11
13446,t938,11
13447,t939,11
13448,t940,11
13449,t941,11
13450,t942,11
13451,t943,11
13452,t944,11
13453,t945,11
13454,t946,11
13455,t947,11
13456,t948,11
13457,t949,11
13458,t950,11
13459,t951,11
13460,t952,11
13461,t953,11
13462,t954,11
13463,t955,11
13464,t956,11
13465,t957,11
13466,t958,11
13467,t959,11
13468,t960,11
13469,t961,11
13470,t962,11
13471,t963,11
13472,t964,11
13473,t965,11
13474,t966,11
13475,t967,11
13476,t968,11
13477,t969,11
13478,t970,11
13479,t971,11
13480,t972,11
13481,t973,11
13482,t974,11
13483,t975,11
13484,t976,11
13485,t977,11
13486,t978,11
13487,t979,11
13488,t980,11
13489,t981,11
13490,t982,11
13491,t983,11
13492,t984,11
13493,t985,11
13494,t986,11
13495,t987,11
13496,t988,11
13497,t989,11
13498,t990,11
13499,t991,11
13500,t992,11
13501,t993,11
13502,t994,11
13503,t995,11
13504,t996,11
13505,t997,11
13506,t998,11
13507,t999,11
13508,t1000,11
13509,t1001,11
13510,t1002,11
13511,t1003,11
13512,t1004,11
13513,t1005,11
13514,t1006,11
13515,t1007,11
13516,t1008,11
13517,t1009,11
13518,t1010,11
13519,t1011,11
13520,t1012,11
13521,t1013,11
13522,t1014,11
13523,t1015,11
13524,t1016,11
13525,t1017,11
13526,t1018,11
13527,t1019,11
13528,t1020,11
13529,t1021,11
13530,t1022,11
13531,t1023,11
13532,t1024,11
13533,t1025,11
13534,t1026,11
13535,t1027,11
13536,t1028,11
13537,t1029,11
13538,t1030,11
13539,t1031,11
13540,t1032,11
13541,t1033,11
13542,t1034,11
13543,t1035,11
13544,t1036,11
13545,t1037,11
13546,t1038,11
13547,t1039,11
13548,t1040,11
13549,t1041,11
13550,t1042,11
13551,t1043,11
13552,t1044,11
13553,t1045,11
13554,t1046,11
13555,t1047,11
13556,t1048,11
13557,t1049,11
13558,t1050,11
13559,t1051,11
13560,t1052,11
13561,t1053,11
13562,t1054,11
13563,t1055,11
13564,t1056,11
13565,t1057,11
13566,t1058,11
13567,t1059,11
13568,t1060,11
13569,t1061,11
13570,t1062,11
13571,t1063,11
13572,t1064,11
13573,t1065,11
13574,t1066,11
13575,t1067,11
13576,t1068,11
13577,t1069,11
13578,t1070,11
13579,t1071,11
13580,t1072,11
13581,t1073,11
13582,t1074,11
13583,t1075,11
13584,t1076,11
13585,t1077,11
13586,t1078,11
13587,t1079,11
13588,t1080,11
13589,t1081,11
13590,t1082,11
13591,t1083,11
13592,t1084,11
13593,t1085,11
13594,t1086,11
13595,t1087,11
13596,t1088,11
13597,t1089,11
13598,t1090,11
13599,t1091,11
13600,t1092,11
13601,t1093,11
13602,t1094,11
13603,t1095,11
13604,t1096,11
13605,t1097,11
13606,t1098,11
13607,t1099,11
13608,t1100,11
13609,t1101,11
13610,t1102,11
13611,t1103,11
13612,t1104,11
13613,t1105,11
13614,t1106,11
13615,t1107,11
13616,t1108,11
13617,t1109,11
13618,t1110,11
13619,t1111,11
13620,t1112,11
13621,t1113,11
13622,t1114,11
13623,t1115,11
13624,t1116,11
13625,t1117,11
13626,t1118,11
13627,t1119,11
13628,t1120,11
13629,t1121,11
13630,t1122,11
13631,t1123,11
13632,t1124,11
13633,t1125,11
13634,t1126,11
13635,t1127,11
13636,t1128,11
13637,t1129,11
13638,t1130,11
13639,t1131,11
13640,t1132,11
13641,t1133,11
13642,t1134,11
13643,t1135,11
13644,t1136,11
13645,t1137,11
13646,t1138,11
13647,t1139,11
13648,t1140,11
13649,t1141,11
13650,t1142,11
13651,t1143,11
13652,t1144,11
13653,t1145,11
13654,t1146,11
13655,t1147,11
13656,t1148,11
13657,t1149,11
13658,t1150,11
13659,t1151,11
13660,t1152,11
13661,t1153,11
13662,t1154,11
13663,t1155,11
13664,t1156,11
13665,t1157,11
13666,t1158,11
13667,t1159,11
13668,t1160,11
13669,t1161,11
13670,t1162,11
13671,t1163,11
13672,t1164,11
13673,t1165,11
13674,t1166,11
13675,t1167,11
13676,t1168,11
13677,t1169,11
13678,t1170,11
13679,t1171,11
13680,t1172,11
13681,t1173,11
13682,t1174,11
13683,t1175,11
13684,t1176,11
13685,t1177,11
13686,t1178,11
13687,t1179,11
13688,t1180,11
13689,t1181,11
13690,t1182,11
13691,t1183,11
13692,t1184,11
13693,t1185,11
13694,t1186,11
13695,t1187,11
13696,t1188,11
13697,t1189,11
13698,t1190,11
13699,t1191,11
13700,t1192,11
13701,t1193,11
13702,t1194,11
13703,t1195,11
13704,t1196,11
13705,t1197,11
13706,t1198,11
13707,t1199,11
13708,t1200,11
13709,t1201,11
13710,t1202,11
13711,t1203,11
13712,t1204,11
13713,t1205,11
13714,t1206,11
13715,t1207,11
13716,t1208,11
13717,t1209,11
13718,t1210,11
13719,t1211,11
13720,t1212,11
13721,t1213,11
13722,t1214,11
13723,t1215,11
13724,t1216,11
13725,t1217,11
13726,t1218,11
13727,t1219,11
13728,t1220,11
13729,t1221,11
13730,t1222,11
13731,t1223,11
13732,t1224,11
13733,t1225,11
13734,t1226,11
13735,t1227,11
13736,t1228,11
13737,t1229,11
13738,t1230,11
13739,t1231,11
13740,t1232,11
13741,t1233,11
13742,t1234,11
13743,t1235,11
13744,t1236,11
13745,t1237,11
13746,t1238,11
13747,t1239,11
13748,t1240,11
13749,t1241,11
13750,t1242,11
13751,t1243,11
13752,t1244,11
13753,t1245,11
13754,t1246,11
13755,t1247,11
13756,t1248,11
13757,t1249,11
13758,t1250,11
13759,t1251,11
13760,t1252,11
13761,t1253,11
13762,t1254,11
13763,t1255,11
13764,t1256,11
13765,t1257,11
13766,t1258,11
13767,t1259,11
13768,t1260,11
13769,t1261,11
13770,t1262,11
13771,t1263,11
13772,t1264,11
13773,t1265,11
13774,t1266,11
13775,t1267,11
13776,t1268,11
13777,t1269,11
13778,t1270,11
13779,t1271,11
13780,t1272,11
13781,t1273,11
13782,t1274,11
13783,t1275,11
13784,t1276,11
13785,t1277,11
13786,t1278,11
13787,t1279,11
13788,t1280,11
13789,t1281,11
13790,t1282,11
13791,t1283,11
13792,t1284,11
13793,t1285,11
13794,t1286,11
13795,t1287,11
13796,t1288,11
13797,t1289,11
13798,t1290,11
13799,t1291,11
13800,t1292,11
13801,t1293,11
13802,t1294,11
13803,t1295,11
13804,t1296,11
13805,t1297,11
13806,t1298,11
13807,t1299,11
13808,t1300,11
13809,t1301,11
13810,t1302,11
13811,t1303,11
13812,t1304,11
13813,t1305,11
13814,t1306,11
13815,t1307,11
13816,t1308,11
13817,t1309,11
13818,t1310,11
13819,t1311,11
13820,t1312,11
13821,t1313,11
13822,t1314,11
13823,t1315,11
13824,t1316,11
13825,t1317,11
13826,t1318,11
13827,t1319,11
13828,t1320,11
13829,t1321,11
13830,t1322,11
13831,t1323,11
13832,t1324,11
13833,t1325,11
13834,t1326,11
13835,t1327,11
13836,t1328,11
13837,t1329,11
13838,t1330,11
13839,t1331,11
13840,t1332,11
13841,t1333,11
13842,t1334,11
13843,t1335,11
13844,t1336,11
13845,t1337,11
13846,t1338,11
13847,t1339,11
13848,t1340,11
13849,t1341,11
13850,t1342,11
13851,t1343,11
13852,t1344,11
13853,t1345,11
13854,t1346,11
13855,t1347,11
13856,t1348,11
13857,t1349,11
13858,t1350,11
13859,t1351,11
13860,t1352,11
13861,t1353,11
13862,t1354,11
13863,t1355,11
13864,t1356,11
13865,t1357,11
13866,t1358,11
13867,t1359,11
13868,t1360,11
13869,t1361,11
13870,t1362,11
13871,t1363,11
13872,t1364,11
13873,t1365,11
13874,t1366,11
13875,t1367,11
13876,t1368,11
13877,t1369,11
13878,t1370,11
13879,t1371,11
13880,t1372,11
13881,t1373,11
13882,t1374,11
13883,t1375,11
13884,t1376,11
13885,t1377,11
13886,t1378,11
13887,t1379,11
13888,t1380,11
13889,t1381,11
13890,t1382,11
13891,t1383,11
13892,t1384,11
13893,t1385,11
13894,t1386,11
13895,t1387,11
13896,t1388,11
13897,t1389,11
13898,t1390,11
13899,t1391,11
13900,t1392,11
13901,t1393,11
13902,t1394,11
13903,t1395,11
13904,t1396,11
13905,t1397,11
13906,t1398,11
13907,t1399,11
13908,t1400,11
13909,t1401,11
13910,t1402,11
13911,t1403,11
13912,t1404,11
13913,t1405,11
13914,t1406,11
13915,t1407,11
13916,t1408,11
13917,t1409,11
13918,t1410,11
13919,t1411,11
13920,t1412,11
13921,t1413,11
13922,t1414,11
13923,t1415,11
13924,t1416,11
13925,t1417,11
13926,t1418,11
13927,t1419,11
13928,t1420,11
13929,t1421,11
13930,t1422,11
13931,t1423,11
13932,t1424,11
13933,t1425,11
13934,t1426,11
13935,t1427,11
13936,t1428,11
13937,t1429,11
13938,t1430,11
13939,t1431,11
13940,t1432,11
13941,t1433,11
13942,t1434,11
13943,t1435,11
13944,t1436,11
13945,t1437,11
13946,t1438,11
13947,t1439,11
13948,t1440,11
13949,t1441,11
13950,t1442,11
13951,t1443,11
13952,t1444,11
13953,t1445,11
13954,t1446,11
13955,t1447,11
13956,t1448,11
13957,t1449,11
13958,t1450,11
13959,t1451,11
13960,t1452,11
13961,t1453,11
13962,t1454,11
13963,t1455,11
13964,t1456,11
13965,t1457,11
13966,t1458,11
13967,t1459,11
13968,t1460,11
13969,t1461,11
13970,t1462,11
13971,t1463,11
13972,t1464,11
13973,t1465,11
13974,t1466,11
13975,t1467,11
13976,t1468,11
13977,t1469,11
13978,t1470,11
13979,t1471,11
13980,t1472,11
13981,t1473,11
13982,t1474,11
13983,t1475,11
13984,t1476,11
13985,t1477,11
13986,t1478,11
13987,t1479,11
13988,t1480,11
13989,t1481,11
13990,t1482,11
13991,t1483,11
13992,t1484,11
13993,t1485,11
13994,t1486,11
13995,t1487,11
13996,t1488,11
13997,t1489,11
13998,t1490,11
13999,t1491,11
14000,t1492,11
14001,t1493,11
14002,t1494,11
14003,t1495,11
14004,t1496,11
14005,t1497,11
14006,t1498,11
14007,t1499,11
14008,t1500,11
14009,t1501,11
14010,t1502,11
14011,t1503,11
14012,t1504,11
14013,t1505,11
14014,t1506,11
14015,t1507,11
14016,t1508,11
14017,t1509,11
14018,t1510,11
14019,t1511,11
14020,t1512,11
14021,t1513,11
14022,t1514,11
14023,t1515,11
14024,t1516,11
14025,t1517,11
14026,t1518,11
14027,t1519,11
14028,t1520,11
14029,t1521,11
14030,t1522,11
14031,t1523,11
14032,t1524,11
14033,t1525,11
14034,t1526,11
14035,t1527,11
14036,t1528,11
14037,t1529,11
14038,t1530,11
14039,t1531,11
14040,t1532,11
14041,t1533,11
14042,t1534,11
14043,t1535,11
14044,t1536,11
14045,t1537,11
14046,t1538,11
14047,t1539,11
14048,t1540,11
14049,t1541,11
14050,t1542,11
14051,t1543,11
14052,t1544,11
14053,t1545,11
14054,t1546,11
14055,t1547,11
14056,t1548,11
14057,t1549,11
14058,t1550,11
14059,t1551,11
14060,t1552,11
14061,t1553,11
14062,t1554,11
14063,t1555,11
14064,t1556,11
14065,t1557,11
14066,t1558,11
14067,t1559,11
14068,t1560,11
14069,t1561,11
14070,t1562,11
14071,t1563,11
14072,t1564,11
14073,t1565,11
14074,t1566,11
14075,t1567,11
14076,t1568,11
14077,t1569,11
14078,t1570,11
14079,t1571,11
14080,t1572,11
14081,t1573,11
14082,t1574,11
14083,t1575,11
14084,t1576,11
14085,t1577,11
14086,t1578,11
14087,t1579,11
14088,t1580,11
14089,t1581,11
14090,t1582,11
14091,t1583,11
14092,t1584,11
14093,t1585,11
14094,t1586,11
14095,t1587,11
14096,t1588,11
14097,t1589,11
14098,t1590,11
14099,t1591,11
14100,t1592,11
14101,t1593,11
14102,t1594,11
14103,t1595,11
14104,t1596,11
14105,t1597,11
14106,t1598,11
14107,t1599,11
14108,t1600,11
14109,t1601,11
14110,t1602,11
14111,t1603,11
14112,t1604,11
14113,t1605,11
14114,t1606,11
14115,t1607,11
14116,t1608,11
14117,t1609,11
14118,t1610,11
14119,t1611,11
14120,t1612,11
14121,t1613,11
14122,t1614,11
14123,t1615,11
14124,t1616,11
14125,t1617,11
14126,t1618,11
14127,t1619,11
14128,t1620,11
14129,t1621,11
14130,t1622,11
14131,t1623,11
14132,t1624,11
14133,t1625,11
14134,t1626,11
14135,t1627,11
14136,t1628,11
14137,t1629,11
14138,t1630,11
14139,t1631,11
14140,t1632,11
14141,t1633,11
14142,t1634,11
14143,t1635,11
14144,t1636,11
14145,t1637,11
14146,t1638,11
14147,t1639,11
14148,t1640,11
14149,t1641,11
14150,t1642,11
14151,t1643,11
14152,t1644,11
14153,t1645,11
14154,t1646,11
14155,t1647,11
14156,t1648,11
14157,t1649,11
14158,t1650,11
14159,t1651,11
14160,t1652,11
14161,t1653,11
14162,t1654,11
14163,t1655,11
14164,t1656,11
14165,t1657,11
14166,t1658,11
14167,t1659,11
14168,t1660,11
14169,t1661,11
14170,t1662,11
14171,t1663,11
14172,t1664,11
14173,t1665,11
14174,t1666,11
14175,t1667,11
14176,t1668,11
14177,t1669,11
14178,t1670,11
14179,t1671,11
14180,t1672,11
14181,t1673,11
14182,t1674,11
14183,t1675,11
14184,t1676,11
14185,t1677,11
14186,t1678,11
14187,t1679,11
14188,t1680,11
14189,t1681,11
14190,t1682,11
14191,t1683,11
14192,t1684,11
14193,t1685,11
14194,t1686,11
14195,t1687,11
14196,t1688,11
14197,t1689,11
14198,t1690,11
14199,t1691,11
14200,t1692,11
14201,t1693,11
14202,t1694,11
14203,t1695,11
14204,t1696,11
14205,t1697,11
14206,t1698,11
14207,t1699,11
14208,t1700,11
14209,t1701,11
14210,t1702,11
14211,t1703,11
14212,t1704,11
14213,t1705,11
14214,t1706,11
14215,t1707,11
14216,t1708,11
14217,t1709,11
14218,t1710,11
14219,t1711,11
14220,t1712,11
14221,t1713,11
14222,t1714,11
14223,t1715,11
14224,t1716,11
14225,t1717,11
14226,t1718,11
14227,t1719,11
14228,t1720,11
14229,t1721,11
14230,t1722,11
14231,t1723,11
14232,t1724,11
14233,t1725,11
14234,t1726,11
14235,t1727,11
14236,t1728,11
14237,t1729,11
14238,t1730,11
14239,t1731,11
14240,t1732,11
14241,t1733,11
14242,t1734,11
14243,t1735,11
14244,t1736,11
14245,t1737,11
14246,t1738,11
14247,t1739,11
14248,t1740,11
14249,t1741,11
14250,t1742,11
14251,t1743,11
14252,t1744,11
14253,t1745,11
14254,t1746,11
14255,t1747,11
14256,t1748,11
14257,t1749,11
14258,t1750,11
14259,t1751,11
14260,t1752,11
14261,t1753,11
14262,t1754,11
14263,t1755,11
14264,t1756,11
14265,t1757,11
14266,t1758,11
14267,t1759,11
14268,t1760,11
14269,t1761,11
14270,t1762,11
14271,t1763,11
14272,t1764,11
14273,t1765,11
14274,t1766,11
14275,t1767,11
14276,t1768,11
14277,t1769,11
14278,t1770,11
14279,t1771,11
14280,t1772,11
14281,t1773,11
14282,t1774,11
14283,t1775,11
14284,t1776,11
14285,t1777,11
14286,t1778,11
14287,t1779,11
14288,t1780,11
14289,t1781,11
14290,t1782,11
14291,t1783,11
14292,t1784,11
14293,t1785,11
14294,t1786,11
14295,t1787,11
14296,t1788,11
14297,t1789,11
14298,t1790,11
14299,t1791,11
14300,t1792,11
14301,t1793,11
14302,t1794,11
14303,t1795,11
14304,t1796,11
14305,t1797,11
14306,t1798,11
14307,t1799,11
14308,t1800,11
14309,t1801,11
14310,t1802,11
14311,t1803,11
14312,t1804,11
14313,t1805,11
14314,t1806,11
14315,t1807,11
14316,t1808,11
14317,t1809,11
14318,t1810,11
14319,t1811,11
14320,t1812,11
14321,t1813,11
14322,t1814,11
14323,t1815,11
14324,t1816,11
14325,t1817,11
14326,t1818,11
14327,sink,11
14328,t0,12
14329,t1,12
14330,t2,12
14331,t3,12
14332,t4,12
14333,t5,12
14334,t6,12
14335,t7,12
14336,t8,12
14337,t9,12
14338,t10,12
14339,t11,12
14340,t12,12
14341,t13,12
14342,t14,12
14343,t15,12
14344,t16,12
14345,t17,12
14346,t18,12
14347,t19,12
14348,t20,12
14349,t21,12
14350,t22,12
14351,t23,12
14352,t24,12
14353,t25,12
14354,t26,12
14355,t27,12
14356,t28,12
14357,t29,12
14358,t30,12
14359,t31,12
14360,t32,12
14361,t33,12
14362,t34,12
14363,t35,12
14364,t36,12
14365,t37,12
14366,t38,12
14367,t39,12
14368,t40,12
14369,t41,12
14370,t42,12
14371,t43,12
14372,t44,12
14373,t45,12
14374,t46,12
14375,t47,12
14376,t48,12
14377,t49,12
14378,t50,12
14379,t51,12
14380,t52,12
14381,t53,12
14382,t54,12
14383,t55,12
14384,t56,12
14385,t57,12
14386,t58,12
14387,t59,12
14388,t60,12
14389,t61,12
14390,t62,12
14391,t63,12
14392,t64,12
14393,t65,12
14394,t66,12
14395,t67,12
14396,t68,12
14397,t69,12
14398,t70,12
14399,t71,12
14400,t72,12
14401,t73,12
14402,t74,12
14403,t75,12
14404,t76,12
14405,t77,12
14406,t78,12
14407,t79,12
14408,t80,12
14409,t81,12
14410,t82,12
14411,t83,12
14412,t84,12
14413,t85,12
14414,t86,12
14415,t87,12
14416,t88,12
14417,t89,12
14418,t90,12
14419,t91,12
14420,t92,12
14421,t93,12
14422,t94,12
14423,t95,12
14424,t96,12
14425,t97,12
14426,t98,12
14427,t99,12
14428,t100,12
14429,t101,12
14430,t102,12
14431,t103,12
14432,t104,12
14433,t105,12
14434,t106,12
14435,t107,12
14436,t108,12
14437,t109,12
14438,t110,12
14439,t111,12
14440,t112,12
14441,t113,12
14442,t114,12
14443,t115,12
14444,t116,12
14445,t117,12
14446,t118,12
14447,t119,12
14448,t120,12
14449,t121,12
14450,t122,12
14451,t123,12
14452,t124,12
14453,t125,12
14454,t126,12
14455,t127,12
14456,t128,12
14457,t129,12
14458,t130,12
14459,t131,12
14460,t132,12
14461,t133,12
14462,t134,12
14463,t135,12
14464,t136,12
14465,t137,12
14466,t138,12
14467,t139,12
14468,t140,12
14469,t141,12
14470,t142,12
14471,t143,12
14472,t144,12
14473,t145,12
14474,t146,12
14475,t147,12
14476,t148,12
14477,t149,12
14478,t150,12
14479,t151,12
14480,t152,12
14481,t153,12
14482,t154,12
14483,t155,12
14484,t156,12
14485,t157,12
14486,t158,12
14487,t159,12
14488,t160,12
14489,t161,12
14490,t162,12
14491,t163,12
14492,t164,12
14493,t165,12
14494,t166,12
14495,t167,12
14496,t168,12
14497,t169,12
14498,t170,12
14499,t171,12
14500,t172,12
14501,t173,12
14502,t174,12
14503,t175,12
14504,t176,12
14505,t177,12
14506,t178,12
14507,t179,12
14508,t180,12
14509,t181,12
14510,t182,12
14511,t183,12
14512,t184,12
14513,t185,12
14514,t186,12
14515,t187,12
14516,t188,12
14517,t189,12
14518,t190,12
14519,t191,12
14520,t192,12
14521,t193,12
14522,t194,12
14523,t195,12
14524,t196,12
14525,t197,12
14526,t198,12
14527,t199,12
14528,t200,12
14529,t201,12
14530,t202,12
14531,t203,12
14532,t204,12
14533,t205,12
14534,t206,12
14535,t207,12
14536,t208,12
14537,t209,12
14538,t210,12
14539,t211,12
14540,t212,12
14541,t213,12
14542,t214,12
14543,t215,12
14544,t216,12
14545,t217,12
14546,t218,12
14547,t219,12
14548,t220,12
14549,t221,12
14550,t222,12
14551,t223,12
14552,t224,12
14553,t225,12
14554,t226,12
14555,t227,12
14556,t228,12
14557,t229,12
14558,t230,12
14559,t231,12
14560,t232,12
14561,t233,12
14562,t234,12
14563,t235,12
14564,t236,12
14565,t237,12
14566,t238,12
14567,t239,12
14568,t240,12
14569,t241,12
14570,t242,12
14571,t243,12
14572,t244,12
14573,t245,12
14574,t246,12
14575,t247,12
14576,t248,12
14577,t249,12
14578,t250,12
14579,t251,12
14580,t252,12
14581,t253,12
14582,t254,12
14583,t255,12
14584,t256,12
14585,t257,12
14586,t258,12
14587,t259,12
14588,t260,12
14589,t261,12
14590,t262,12
14591,t263,12
14592,t264,12
14593,t265,12
14594,t266,12
14595,t267,12
14596,t268,12
14597,t269,12
14598,t270,12
14599,t271,12
14600,t272,12
14601,t273,12
14602,t274,12
14603,t275,12
14604,t276,12
14605,t277,12
14606,t278,12
14607,t279,12
14608,t280,12
14609,t281,12
14610,t282,12
14611,t283,12
14612,t284,12
14613,t285,12
14614,t286,12
14615,t287,12
14616,t288,12
14617,t289,12
14618,t290,12
14619,t291,12
14620,t292,12
14621,t293,12
14622,t294,12
14623,t295,12
14624,t296,12
14625,t297,12
14626,t298,12
14627,t299,12
14628,t300,12
14629,t301,12
14630,t302,12
14631,t303,12
14632,t304,12
14633,t305,12
14634,t306,12
14635,t307,12
14636,t308,12
14637,t309,12
14638,t310,12
14639,t311,12
14640,t312,12
14641,t313,12
14642,t314,12
14643,t315,12
14644,t316,12
14645,t317,12
14646,t318,12
14647,t319,12
14648,t320,12
14649,t321,12
14650,t322,12
14651,t323,12
14652,t324,12
14653,t325,12
14654,t326,12
14655,t327,12
14656,t328,12
14657,t329,12
14658,t330,12
14659,t331,12
14660,t332,12
14661,t333,12
14662,t334,12
14663,t335,12
14664,t336,12
14665,t337,12
14666,t338,12
14667,t339,12
14668,t340,12
14669,t341,12
14670,t342,12
14671,t343,12
14672,t344,12
14673,t345,12
14674,t346,12
14675,t347,12
14676,t348,12
14677,t349,12
14678,t350,12
14679,t351,12
14680,t352,12
14681,t353,12
14682,t354,12
14683,t355,12
14684,t356,12
14685,t357,12
14686,t358,12
14687,t359,12
14688,t360,12
14689,t361,12
14690,t362,12
14691,t363,12
14692,t364,12
14693,t365,12
14694,t366,12
14695,t367,12
14696,t368,12
14697,t369,12
14698,t370,12
14699,t371,12
14700,t372,12
14701,t373,12
14702,t374,12
14703,t375,12
14704,t376,12
14705,t377,12
14706,t378,12
14707,t379,12
14708,t380,12
14709,t381,12
14710,t382,12
14711,t383,12
14712,t384,12
14713,t385,12
14714,t386,12
14715,t387,12
14716,t388,12
14717,t389,12
14718,t390,12
14719,t391,12
14720,t392,12
14721,t393,12
14722,t394,12
14723,t395,12
14724,t396,12
14725,t397,12
14726,t398,12
14727,t399,12
14728,t400,12
14729,t401,12
14730,t402,12
14731,t403,12
14732,t404,12
14733,t405,12
14734,t406,12
14735,t407,12
14736,t408,12
14737,t409,12
14738,t410,12
14739,t411,12
14740,t412,12
14741,t413,12
14742,t414,12
14743,t415,12
14744,t416,12
14745,t417,12
14746,t418,12
14747,t419,12
14748,t420,12
14749,t421,12
14750,t422,12
14751,t423,12
14752,t424,12
14753,t425,12
14754,t426,12
14755,t427,12
14756,t428,12
14757,t429,12
14758,t430,12
14759,t431,12
14760,t432,12
14761,t433,12
14762,t434,12
14763,t435,12
14764,t436,12
14765,t437,12
14766,t438,12
14767,t439,12
14768,t440,12
14769,t441,12
14770,t442,12
14771,t443,12
14772,t444,12
14773,t445,12
14774,t446,12
14775,t447,12
14776,t448,12
14777,t449,12
14778,t450,12
14779,t451,12
14780,t452,12
14781,t453,12
14782,t454,12
14783,t455,12
14784,t456,12
14785,t457,12
14786,t458,12
14787,t459,12
14788,t460,12
14789,t461,12
14790,t462,12
14791,t463,12
14792,t464,12
14793,t465,12
14794,t466,12
14795,t467,12
14796,t468,12
14797,t469,12
14798,t470,12
14799,t471,12
14800,t472,12
14801,t473,12
14802,t474,12
14803,t475,12
14804,t476,12
14805,t477,12
14806,t478,12
14807,t479,12
14808,t480,12
14809,t481,12
14810,t482,12
14811,t483,12
14812,t484,12
14813,t485,12
14814,t486,12
14815,t487,12
14816,t488,12
14817,t489,12
14818,t490,12
14819,t491,12
14820,t492,12
14821,t493,12
14822,t494,12
14823,t495,12
14824,t496,12
14825,t497,12
14826,t498,12
14827,t499,12
14828,t500,12
14829,t501,12
14830,t502,12
14831,t503,12
14832,t504,12
14833,t505,12
14834,t506,12
14835,t507,12
14836,t508,12
14837,t509,12
14838,t510,12
14839,t511,12
14840,t512,12
14841,t513,12
14842,t514,12
14843,t515,12
14844,t516,12
14845,t517,12
14846,t518,12
14847,t519,12
14848,t520,12
14849,t521,12
14850,t522,12
14851,t523,12
14852,t524,12
14853,t525,12
14854,t526,12
14855,t527,12
14856,t528,12
14857,t529,12
14858,t530,12
14859,t531,12
14860,t532,12
14861,t533,12
14862,t534,12
14863,t535,12
14864,t536,12
14865,t537,12
14866,t538,12
14867,t539,12
14868,t540,12
14869,t541,12
14870,t542,12
14871,t543,12
14872,t544,12
14873,t545,12
14874,t546,12
14875,t547,12
14876,t548,12
14877,t549,12
14878,t550,12
14879,t551,12
14880,t552,12
14881,t553,12
14882,t554,12
14883,t555,12
14884,t556,12
14885,t557,12
14886,t558,12
14887,t559,12
14888,t560,12
14889,t561,12
14890,t562,12
14891,t563,12
14892,t564,12
14893,t565,12
14894,t566,12
14895,t567,12
14896,t568,12
14897,t569,12
14898,t570,12
14899,t571,12
14900,t572,12
14901,t573,12
14902,t574,12
14903,t575,12
14904,t576,12
14905,t577,12
14906,t578,12
14907,t579,12
14908,t580,12
14909,t581,12
14910,t582,12
14911,t583,12
14912,t584,12
14913,t585,12
14914,t586,12
14915,t587,12
14916,t588,12
14917,t589,12
14918,t590,12
14919,t591,12
14920,t592,12
14921,t593,12
14922,t594,12
14923,t595,12
14924,t596,12
14925,t597,12
14926,t598,12
14927,t599,12
14928,t600,12
14929,t601,12
14930,t602,12
14931,t603,12
14932,t604,12
14933,t605,12
14934,t606,12
14935,t607,12
14936,t608,12
14937,t609,12
14938,t610,12
14939,t611,12
14940,t612,12
14941,t613,12
14942,t614,12
14943,t615,12
14944,t616,12
14945,t617,12
14946,t618,12
14947,t619,12
14948,t620,12
14949,t621,12
14950,t622,12
14951,t623,12
14952,t624,12
